productionvolume,supplierquality,defectrate,qualityscore,maintenancehours,inventoryturnover,stockoutrate,workerproductivity,safetyincidents,energyefficiency,defectstatus
397,80.26020427,3.326375645,93.06745215,11,5.566333208,0.074583398,82.28964677,7,0.397777262,1
135,98.8950016,4.281513072,94.3002296,2,9.987960057,0.010020376,82.84237706,6,0.19544958,1
183,89.78432497,1.167357807,96.26675258,1,6.891192161,0.087618813,89.68299975,1,0.438980125,0
551,86.83868987,4.349012586,76.34419883,15,2.833516831,0.029004431,89.62802334,3,0.397210898,1
985,98.4843687,3.538147345,93.86802893,3,5.356169513,0.040346031,98.39947535,6,0.119781274,1
874,80.48781986,1.266048646,66.32245201,1,2.530391843,0.080361041,81.47065463,0,0.180484447,1
921,91.6284979,1.353936012,60.86567178,11,4.285245075,0.063698704,99.1447833,0,0.216797063,1
484,90.97865049,4.669252786,91.39565579,23,4.746534359,0.030862799,84.32780477,7,0.3377929,1
271,84.38640802,0.644969122,62.99186592,16,8.825412867,0.022539911,99.40307619,5,0.4239308,1
475,88.57774863,2.581407245,99.54098669,19,8.703899813,0.095771445,90.82648198,1,0.124133302,1
784,93.04528012,1.910638805,86.99185718,20,2.09245776,0.008777636,93.04025492,9,0.199843581,1
461,94.54262394,3.49284848,90.13798841,9,6.25822892,0.000433511,86.31457545,9,0.250483905,1
658,80.01433717,4.278332244,69.83215425,19,3.788350045,0.06729349,92.23647902,0,0.173350862,1
990,98.7370686,2.121701547,86.95461576,7,4.560744784,0.061447443,94.2165956,2,0.318116839,1
240,83.29050745,2.421059393,61.72879749,17,2.173210284,0.073761396,80.20740335,3,0.291200992,1
986,84.67160868,4.91863003,93.5130288,17,7.997966924,0.073163383,80.6845685,4,0.226598257,1
217,85.26946891,4.027624294,66.78496372,17,9.604718206,0.086325913,99.72954024,9,0.306754755,1
376,80.75640273,4.537418589,87.89432267,1,3.754136323,0.092210859,89.1511421,2,0.242328626,1
825,82.46104247,2.474429993,68.97922005,11,4.734182936,0.077502459,98.71635051,4,0.237277627,1
319,99.72699846,1.553342918,62.73812678,9,3.651471958,0.02322928,94.59795234,6,0.20615821,1
125,86.30433475,2.353385594,79.25974714,7,9.440389309,0.046349618,87.45936616,8,0.316175174,0
620,82.30602181,3.72241363,66.77144841,18,2.074847743,0.064171524,83.01684009,4,0.277646158,1
882,82.13982522,0.992436822,89.17775953,9,6.67089825,0.053936527,99.56303466,3,0.178529914,1
109,94.38919935,1.717110975,69.50263374,10,8.966111689,0.015889751,91.68992514,9,0.105186504,1
477,97.09137328,0.709861552,73.69890225,13,3.490457393,0.058927303,83.84713247,8,0.160371816,1
732,85.13904599,2.445564823,82.69757005,14,6.719962331,0.088652865,93.63305961,7,0.117133841,1
736,80.41819025,4.223505812,71.3987311,23,2.405184839,0.041851722,81.8409702,4,0.272639533,1
781,84.46180037,0.610986597,75.11952465,22,8.516681069,0.066893282,97.36074559,8,0.190038742,1
683,81.13031382,3.538955871,92.62487084,9,4.195432982,0.061593429,81.80274695,8,0.268182133,1
251,82.06789873,4.696231435,67.16839398,3,9.910027338,0.037704314,84.72388717,0,0.231779949,1
819,88.6301624,1.566175377,63.28806358,6,9.376076964,0.056527121,81.82861611,5,0.315205924,1
148,84.59836742,3.621356783,73.13431141,10,7.860127759,0.021021203,82.07574434,4,0.389546732,1
253,90.31891757,4.887958555,76.97507068,23,5.974741131,0.054610726,90.47668307,5,0.291725575,1
958,85.06987507,4.830251271,81.70637129,21,8.132712895,0.079882959,93.73979605,9,0.124787224,1
392,98.81074602,1.557181369,74.89694785,21,3.04487238,0.075894777,95.76963567,2,0.107004193,1
679,98.11887936,0.951489739,91.59646801,2,4.481597117,0.035795455,93.90110579,2,0.185292467,0
149,91.3361221,1.167271421,61.57277951,4,2.215171109,0.011208522,87.26979624,9,0.269987004,1
763,87.08847984,3.659160508,77.27070153,1,7.160197133,0.079994257,91.14575574,4,0.117962011,1
630,87.62293764,3.76591494,75.29023659,11,8.444301105,0.026503909,98.55328149,6,0.231093522,1
711,88.23704566,3.534064527,85.90313963,20,9.570284428,0.005304377,87.75153232,3,0.454810283,1
159,94.55158644,2.012352745,98.65105008,4,7.49205748,0.044519296,85.04808738,5,0.136007609,0
266,89.03277991,1.263996229,80.41501627,6,7.856729922,0.073947053,90.38638711,4,0.479406604,0
301,97.13459893,3.113424914,99.47507388,3,9.163646226,0.080849334,85.94670424,1,0.44266871,1
956,98.88189572,2.676562006,72.0899758,10,9.491024231,0.098220215,85.23634104,0,0.432712462,1
245,86.71892307,3.779753662,61.2347253,21,5.930380399,0.018940768,95.57606603,5,0.445463404,1
775,91.21388963,2.486120354,66.6265267,8,2.878299118,0.029379485,97.81671715,4,0.132020106,1
538,81.90113074,2.023878626,75.80499539,3,5.731338479,0.06094905,90.04633365,8,0.160467238,0
341,84.00938096,1.820653598,72.65335637,21,6.448590903,0.08113437,95.59565764,6,0.153748971,1
680,88.26931533,1.45161644,63.88216524,8,7.052358171,0.023407502,83.74178852,0,0.144496724,1
786,84.12405432,1.695858693,77.30640431,11,9.914276458,0.040991445,90.95286026,9,0.231084488,1
660,97.53120982,0.926736975,73.52463087,15,9.340505722,0.040840067,92.72399885,5,0.432086753,1
582,83.16572512,2.060856549,64.90476882,0,5.170913622,0.077293673,89.81328336,6,0.200784857,1
207,89.11321643,0.664564156,71.84468522,7,2.90762949,0.024093221,82.33760433,2,0.197688672,1
325,92.11398481,1.338862312,95.45744221,0,3.718332786,0.096875855,94.68200464,8,0.370355503,0
772,93.83727816,3.860467001,72.08195462,19,3.390396983,0.051046381,96.78156354,1,0.138770041,1
730,87.66138739,1.964610449,88.55821693,18,4.848101817,0.028206684,92.7045251,0,0.244111997,1
760,97.38198137,3.507066576,84.48188319,3,9.011914272,0.028428406,83.38322003,9,0.218170523,1
761,91.36638302,3.72597879,77.0872465,13,5.503748049,0.001829999,81.4910488,9,0.438920346,1
531,88.79015561,3.115334042,69.56102547,22,6.538218971,0.069243089,86.03207816,8,0.305800511,1
904,81.34481268,4.814139836,74.76058797,13,3.433334999,0.07759483,80.73980224,6,0.358589426,1
754,89.29378937,0.5964794,83.68428854,8,5.942786248,0.003242777,96.78438021,9,0.151613735,0
518,96.41471682,3.823936928,74.03012859,8,8.989021771,0.058593454,94.0612088,0,0.471567304,1
554,92.29082036,4.814539898,68.59585734,16,8.187706108,0.078167267,91.27377322,3,0.228980862,1
259,96.64324907,4.380222782,64.65850996,14,2.649525726,0.037624005,97.79265007,9,0.382735535,1
622,89.88023341,1.255517113,95.19067752,9,8.89657815,0.043274158,82.20187,2,0.481850472,0
749,82.3692341,1.970691378,77.61251903,16,4.190624779,0.03616249,94.289195,6,0.303459545,1
689,80.27279692,1.276033279,85.00833287,8,7.325729995,0.031565072,82.93264414,4,0.303014103,0
176,86.06439093,3.205887637,79.61641445,3,3.171063241,0.049114172,81.21850854,8,0.146899769,1
608,93.95980943,3.704845919,94.90266073,13,7.397154961,0.016610066,82.65809015,2,0.256110223,1
540,95.80519808,1.926831962,81.8773941,2,2.285611431,0.044068768,99.01880181,5,0.440985976,0
353,85.91505669,2.927779583,79.23125672,20,6.805157609,0.094182512,88.80866769,9,0.154042603,1
869,89.91307842,3.609142565,96.98403962,11,7.167521366,0.00274021,80.97991392,1,0.467001652,1
419,88.42237809,2.396029175,88.78758384,21,3.955973712,0.016474342,91.67269297,2,0.366923766,1
902,88.21045569,4.343069887,64.46199629,0,9.495808718,0.077770239,83.99428132,3,0.268383934,1
362,84.62697426,3.971974709,67.10817845,0,2.367779098,0.013205709,80.13672821,5,0.318599367,1
696,82.7274221,0.790994947,91.48491452,12,9.133674614,0.02712809,95.16771589,0,0.160198643,1
757,83.93377116,3.295063846,93.43405285,13,5.055179901,0.045483892,83.09726158,5,0.186993317,1
934,81.10664774,1.558964979,81.80763316,15,7.711317934,0.094316226,98.84972945,3,0.214563371,1
653,83.96261484,3.008832191,82.17820911,6,7.212387419,0.018350119,91.85599738,7,0.253938447,1
473,80.18401795,4.805997992,85.27731851,9,3.345969728,0.092308459,81.73991645,8,0.466208798,1
736,92.54516801,4.45577902,77.56463097,14,4.551994205,0.071852451,84.35648857,7,0.24702761,1
266,86.32750815,2.320323814,87.20796494,7,6.237387847,0.067114491,92.21689275,7,0.309534096,0
852,99.46289423,1.811812363,64.3392503,10,8.772082163,0.072354252,86.76225456,1,0.164810465,1
558,83.87434102,1.55482585,98.45116969,23,9.638880607,0.003124662,90.64286102,9,0.39438928,1
379,86.91657141,2.896316914,90.00619295,13,2.164693067,0.009890026,95.99024093,1,0.32411234,1
799,87.15682317,1.01411804,85.24696816,12,4.820466044,0.033484153,95.85203016,5,0.275962983,1
401,80.16902992,2.971737537,72.65288228,22,7.345151397,0.007396753,93.95973608,4,0.478874586,1
630,96.78415906,0.506001378,66.4382195,12,6.221835466,0.098758971,97.72108612,5,0.456260338,1
679,80.6398892,1.957323338,76.37371855,8,9.544176927,0.058041221,83.98721383,8,0.363804509,0
317,98.80359669,1.489704412,86.46306962,16,2.135755476,0.048734367,83.54482977,9,0.468724962,1
201,97.84148702,4.870484555,85.34838974,17,5.501915189,0.078551178,95.98699033,6,0.325912718,1
653,90.71043832,3.772590438,75.3056462,18,7.350430782,0.097695921,86.41778692,4,0.430774861,1
387,90.8719115,2.073440212,84.53145575,12,3.740669711,0.095513,90.24364826,9,0.263784066,1
266,93.07555846,0.917802889,92.54993182,11,7.806971089,0.079306488,94.87904297,6,0.134697677,1
720,87.74100024,2.825602676,61.05139089,20,2.649829026,0.037717424,87.91864719,7,0.497659436,1
135,92.94444567,1.460515466,78.02484192,19,5.608308236,0.006595949,82.603246,0,0.166252608,1
843,80.89536777,2.913932957,90.34220914,19,7.40987965,0.009837698,93.58914404,9,0.200604016,1
840,81.08095255,4.259130594,81.84577882,7,4.134057026,0.000115234,96.34318774,6,0.165241356,1
452,89.14460839,3.271066484,86.05904352,23,2.590771341,0.000190284,80.25594567,3,0.234991807,1
775,90.99244602,3.352047888,80.6670557,10,9.656172878,0.09364218,91.25104232,4,0.215712053,1
998,97.75635281,2.934636301,99.67498179,6,9.31058423,0.092701697,89.38810185,1,0.340440899,1
172,82.09321268,4.672695347,62.18486146,0,9.410959293,0.06675538,85.19192013,9,0.498584006,1
747,96.45295854,4.69356208,79.64179287,9,9.828019066,0.072667672,83.22057134,4,0.121003622,1
452,84.20094675,2.807254405,63.65666196,14,3.477584435,0.051320846,83.76074623,8,0.411377245,1
990,87.88167297,1.875917692,66.39142248,3,3.262207982,0.023784226,94.49946368,0,0.15119677,1
169,86.3320487,2.568141526,75.32153402,0,2.27371669,0.091438505,90.72390268,2,0.10793401,0
524,88.00310546,1.339510605,66.22160366,10,9.134582301,0.027769147,99.62308763,3,0.355430728,1
807,83.00990996,3.363549419,98.54748664,4,8.022102729,0.073967126,84.86461597,8,0.449326092,1
880,90.07140149,2.750415511,97.87159107,18,7.066099289,0.024543568,99.13808354,1,0.170519403,1
660,96.0328518,0.96485215,73.44438585,18,9.421409273,0.087014842,90.30219119,6,0.236645514,1
927,88.83068021,1.389415015,85.58990848,3,6.600612916,0.065123943,82.92052755,8,0.167500082,1
741,89.81227152,2.658343803,81.35013282,1,3.037846022,0.064269502,82.96358085,9,0.462603028,0
616,96.97535171,4.494150458,92.62347922,6,3.414915799,0.009736724,92.17135981,3,0.208144173,1
527,94.12116229,3.048758243,85.09782439,12,3.057471443,0.04194689,96.62845493,4,0.277885157,1
638,89.80908817,3.566907501,60.01009818,19,4.461264102,0.052490851,94.95423051,9,0.457896511,1
259,85.15391296,2.025628474,90.52697542,20,5.035974665,0.029403629,93.11254685,3,0.321147682,1
248,97.69853494,3.071351269,89.87392485,11,8.374712517,0.088097461,83.44216125,6,0.47313992,1
875,91.54040803,2.513209202,80.38890822,1,3.530031292,0.083766994,82.16680012,7,0.470580166,1
329,84.4229522,3.466084607,96.11675893,21,7.802921223,0.049362091,80.00496047,7,0.284640408,1
811,85.38239505,0.727590047,96.33784823,8,5.929828017,0.03400312,82.03587722,2,0.332953045,1
661,96.06266178,2.719850973,80.95646707,15,9.997279369,0.080154227,95.32733215,1,0.192125709,1
166,80.88291124,1.831966813,84.31952925,7,8.212659688,0.019689145,97.90496832,5,0.496214328,0
911,99.84184374,1.967832776,99.86088288,23,9.751623909,0.007151632,84.80700918,0,0.211326664,1
480,82.60703359,4.824128442,71.95280939,17,4.738812013,0.004571049,95.89788481,8,0.413322795,1
157,95.92137051,1.322126657,72.98468969,3,2.984401545,0.003868326,83.97697531,6,0.225187624,1
358,87.89550634,1.900603637,67.31095611,23,6.047166441,0.048888866,84.98543367,7,0.225216905,1
441,89.84432367,2.794516591,95.83467757,10,2.993915791,0.025531364,84.48316189,6,0.141545171,0
937,97.61301155,4.383621267,89.7795356,16,5.939613639,0.069037512,81.03459818,4,0.323958324,1
229,88.25822379,2.375015374,64.22571395,7,4.159528209,0.065389157,83.88122536,4,0.197932935,1
826,90.74987507,3.847393764,99.27069405,18,5.928377699,0.054202001,87.47086689,6,0.159357903,1
271,80.98599325,4.353683442,89.23846833,7,9.597089629,0.035284328,88.10939431,6,0.190666678,1
869,80.04694948,1.895073601,94.02088438,5,4.312272514,0.085045624,86.18932828,1,0.200437263,1
713,84.89599746,2.267375826,61.92603157,22,9.947472395,0.070970275,90.29450571,1,0.301633382,1
308,93.61166186,2.104503007,80.19843676,1,3.834635755,0.027152612,87.55996465,6,0.254369215,0
902,82.42529787,4.247851139,87.94393147,14,3.664867032,0.050168866,99.40729292,4,0.130196112,1
453,82.27523918,0.699560879,81.71786338,0,6.358308184,0.015627121,96.14700909,1,0.314411433,0
570,88.21921216,1.8878949,86.66589863,5,8.736359507,0.032877629,98.61954692,0,0.415098981,0
897,92.95674077,3.557338509,92.71496254,18,7.996028153,0.099714018,91.14853892,8,0.329694064,1
215,94.24143984,3.044495748,74.97348252,3,7.788295482,0.022384422,93.56679257,7,0.489816101,1
363,83.56901348,2.463302117,93.94674702,12,4.261063529,0.069830236,83.3335275,1,0.139660083,1
761,81.59176295,2.929767022,66.51664419,14,2.180134209,0.023841865,95.05571514,1,0.428460935,1
911,98.80794068,1.389130636,70.8354422,8,3.293986321,0.093813454,84.71942222,2,0.302277068,1
541,85.21332765,2.438224797,61.7338248,2,4.795786409,0.031013284,82.91665855,3,0.308638071,1
647,97.06692995,2.757663429,74.57707245,1,9.773470005,0.034668907,80.83718697,8,0.307639974,1
552,97.26982901,4.555351049,75.19638179,15,9.358219664,0.059385977,89.44460499,5,0.230127531,1
944,95.45045184,1.673758233,92.21082389,17,3.605156698,0.058811177,85.73578519,2,0.229822006,1
576,83.37667213,4.40522826,86.12522681,17,7.804979824,0.057907639,99.73454345,7,0.352737803,1
386,96.43602919,3.399086304,77.46890233,5,6.632134855,0.057325467,84.99668604,5,0.117906034,1
402,95.38501118,0.59153374,86.08455914,17,2.398741201,0.031218689,97.33086561,7,0.335514418,1
410,91.9344598,3.760841016,62.11133402,10,4.97364489,0.043441022,86.32877538,9,0.389836287,1
307,86.7440407,0.659983449,67.21086144,6,5.888589923,0.059343344,94.98253705,1,0.242530517,1
717,85.25017209,4.988215071,85.07791421,22,7.340592987,0.067127012,93.1968262,7,0.186942776,1
545,82.43778424,4.426865095,85.65467277,22,4.359240928,0.025312901,91.23567109,4,0.185354765,1
769,90.19514134,1.838046864,90.96538635,13,9.470549032,0.070147506,88.33649887,9,0.132735861,1
732,91.70521751,1.658350536,76.11999036,17,5.615032454,0.092327625,93.42210026,3,0.135887728,1
154,87.18677981,2.216484869,88.90216386,6,3.988236993,0.07579277,88.145567,2,0.166675147,0
111,89.50718135,2.102751344,87.3592133,9,4.531424698,0.00842328,90.96200469,8,0.107669162,0
756,87.27028915,2.175520183,98.53573513,7,8.015083429,0.046912622,91.79603474,9,0.206494163,0
499,92.82012115,1.932244458,68.60520906,23,7.122282941,0.043526384,85.3471044,6,0.222560732,1
747,98.02518416,3.295100331,82.06718255,13,7.937424172,0.033650331,86.79472955,6,0.498088501,1
614,83.27840524,1.239186487,84.07057768,17,4.338734603,0.049132014,80.36100127,5,0.496675095,1
755,87.6281762,4.306915816,99.9459154,4,4.614788948,0.043963377,97.04317987,8,0.174819539,1
641,82.81737208,4.155811178,68.04736569,13,5.173752932,0.000617048,95.11966289,2,0.185212863,1
336,92.49887541,2.644174435,80.9287208,21,3.508743988,0.023655528,83.67060907,0,0.296762548,1
378,94.57741019,4.337284844,73.84741231,21,7.528356359,0.021378215,87.240969,6,0.159513733,1
447,98.63825465,1.612152815,81.03571874,21,4.634796113,0.034925954,88.42138966,8,0.301615763,1
726,85.57743853,0.579044551,69.28514408,9,4.609889793,0.017445674,86.68757384,5,0.259755882,1
203,99.00422412,3.286435663,61.90449514,14,4.154919759,0.006780144,95.96485613,9,0.229849156,1
729,81.26525344,2.560592331,82.90261816,5,5.622622438,0.019661286,94.50841412,1,0.429042068,0
616,92.06027727,3.052240458,73.43417263,8,8.175808634,0.085418679,95.3431746,7,0.43124708,1
971,81.14265439,4.547027341,67.27765607,9,8.684869644,0.079703934,98.08260102,8,0.495155787,1
347,97.87548376,4.864665081,72.95742264,22,8.436063021,0.04420962,91.90302512,9,0.189235246,1
463,90.59618114,3.355039129,61.97120806,16,6.969548621,0.087781503,92.29068658,7,0.455310999,1
420,93.38696702,3.938250154,98.01768936,0,4.24342028,0.023266562,94.43868239,8,0.315138372,1
732,96.63147852,0.877137951,83.2459166,13,7.878841646,0.058420914,93.62465189,0,0.336583773,1
385,83.00621245,1.223220132,92.59074725,3,2.314895534,0.014292488,97.39626037,2,0.458517286,0
248,80.77183124,3.799421622,76.9247279,1,8.385219258,0.083340069,95.40396412,2,0.477052319,1
183,97.57762292,2.441144554,96.1325867,2,8.241820513,0.013058156,82.40917233,8,0.390724503,0
505,86.29866455,2.506843717,79.33272886,6,7.360008905,0.003186016,98.56717231,2,0.239136973,0
555,82.57957816,1.888734567,82.95781289,22,2.7834036,0.027344423,93.66198581,9,0.295867196,1
842,89.36922474,3.233103726,79.6717592,13,9.978730684,0.090093509,82.54291852,0,0.346021546,1
899,91.96612151,1.333242704,89.33113183,11,8.051273539,0.012945708,95.43947471,2,0.431456016,1
260,80.61941207,3.321123257,82.6662431,18,7.878454648,0.033067027,87.16825059,1,0.363179082,1
883,85.49791317,1.282094857,70.86395694,17,2.51206282,0.031641499,96.11955824,8,0.246179047,1
559,80.65599749,0.787217156,65.82158125,14,5.189641013,0.080164627,99.10811886,0,0.267152181,1
649,88.40670778,1.986609599,84.24497556,0,2.689383997,0.04215254,85.10484072,1,0.120175081,0
599,97.90200058,1.540131539,79.56719846,2,4.888296054,0.061156705,97.14822092,0,0.469707144,0
837,99.65304823,4.500462374,63.83902787,14,6.563884435,0.040438301,95.4712274,8,0.135247605,1
608,92.74095107,0.747290542,75.82469863,3,9.030977507,0.055145702,93.423698,6,0.331972316,0
753,83.23275388,1.294761617,80.59105688,14,4.263501864,0.006244072,87.69841089,0,0.448660752,1
903,98.1169878,2.969238225,93.07572935,9,6.98731722,0.037402944,82.19724191,9,0.2683461,1
580,90.32495646,2.664802359,63.04404223,5,3.317215379,0.085510584,89.67793656,5,0.420050195,1
762,83.07498624,0.706334083,73.93981393,12,4.831710856,0.069106756,82.1133326,4,0.421526432,1
213,98.43453339,0.532635926,92.90624491,6,9.577899802,0.098182904,90.00294454,9,0.123938415,0
848,95.14938101,4.946305739,85.93695727,21,7.981127325,0.078791954,96.40586542,4,0.26485749,1
677,94.63410545,3.464756152,71.59833287,0,6.366446113,0.045150971,99.95276269,3,0.376410195,1
460,94.18361408,2.144327589,93.81340488,21,4.013574393,0.067628046,83.96017423,2,0.268941404,1
440,84.00679642,2.616945114,79.73174322,10,5.037641781,0.077591368,84.15716085,7,0.318066899,0
869,84.22013383,1.699475542,79.93407565,13,3.253546671,0.026968366,96.21766664,6,0.337783162,1
860,93.76585997,2.051932027,99.06349357,5,4.827737545,0.006001789,89.38117265,4,0.160491751,1
548,84.394455,3.420700103,97.88466013,4,3.20506261,0.040584727,98.31609192,8,0.264792482,1
942,88.77343394,4.472653095,74.34130733,18,8.362456264,0.014467316,95.37992475,6,0.111385289,1
934,95.64003651,1.328585104,65.62316515,18,2.64607272,0.027724112,94.72855529,9,0.159850433,1
279,95.67905036,4.281626774,73.02666929,12,3.515243838,0.09468455,82.03907417,1,0.304901625,1
801,89.06523545,1.047004833,61.21933041,6,7.529333838,0.084708259,80.7175113,6,0.329434399,1
506,95.84379877,1.467465006,60.83071547,7,9.220133699,0.059246383,86.33525639,6,0.158493763,1
765,96.77243592,0.667288796,75.82088545,13,9.716732878,0.040125671,84.34596722,3,0.402247708,1
295,93.09551503,1.133653379,97.64079291,18,8.688183334,0.026433036,94.24617772,7,0.249195155,1
565,84.56851705,4.627864155,94.85429365,18,3.691774211,0.057145828,89.01467448,3,0.468259972,1
410,85.48023561,2.56747436,80.45771336,22,4.285690287,0.053316025,90.46292749,6,0.255065089,1
361,86.29682311,0.849496378,82.60905525,11,8.966018824,0.078078081,96.27482966,3,0.159924391,1
518,82.33608215,4.818770771,60.23733987,22,9.114663718,0.092802019,89.57009364,7,0.403188183,1
505,85.46319241,4.455465385,68.62004623,8,7.125225327,0.03289373,90.89852642,2,0.32712032,1
242,84.19038449,3.896071344,60.99096508,13,4.509128793,0.020629711,96.84640533,1,0.254675267,1
441,89.106575,4.700627564,90.18158131,5,3.792453304,0.040279962,88.62671619,9,0.242382865,1
415,98.16875096,1.490582394,65.82583184,14,8.818261594,0.04375413,81.66253416,5,0.160307589,1
200,82.08960634,4.263661819,94.7618841,12,3.642039988,0.003987029,90.43410419,6,0.236333851,1
343,94.40535848,3.604960384,85.73297255,6,7.294434805,0.086169653,91.58723368,6,0.111737656,1
589,93.74566009,4.413916623,69.17674706,10,9.743626742,0.099559234,90.23593609,5,0.300960766,1
111,81.91508397,4.086102046,66.30881268,9,7.64233114,0.092320869,85.16099034,7,0.458689497,1
338,98.4514481,2.059227784,85.10498804,0,4.061362505,0.086066498,84.47380137,5,0.418132318,0
660,91.36944404,3.984793417,96.03347921,6,4.26004721,0.09926003,87.39512744,5,0.111408479,1
141,87.27451042,1.681053363,88.73440876,17,2.743158203,0.090780843,83.32457477,2,0.452504131,1
777,95.13077167,1.978664734,73.94186606,22,7.48989992,0.068836762,93.32047359,1,0.280929932,1
693,85.14730917,0.985575728,83.49534381,2,6.147485452,0.016675665,92.29349803,6,0.176356586,0
528,93.87019674,4.707844772,72.43046781,8,3.651773596,0.015635012,92.64791231,5,0.400964782,1
902,80.79422415,1.809515135,99.96598267,4,3.821346404,0.004877975,84.49594986,0,0.22914942,1
257,96.78816075,2.842801093,89.95356754,22,2.072196438,0.041183087,84.93058028,1,0.201327369,1
315,88.96341694,2.260997764,84.57526559,23,9.827355193,0.080882408,95.74780518,1,0.164527363,1
769,92.73385829,4.819676543,76.93036571,12,8.624145484,0.049029594,93.80223545,0,0.294648763,1
561,84.4247564,2.007721269,84.72609161,15,5.153359604,0.036632171,97.50359698,2,0.1373576,1
233,93.54147425,4.003456196,73.6646425,15,9.568718806,0.010923586,88.07011436,4,0.414245252,1
166,95.44480552,4.349372696,61.15459358,11,7.416959513,0.005175331,90.94655664,3,0.288269831,1
947,89.46426374,2.460229239,75.80354089,17,8.011700285,0.039917914,94.77555412,1,0.278790567,1
106,92.35453848,2.201773165,97.21923278,10,7.439643999,0.009992538,99.48309938,7,0.100741583,0
625,89.12651848,3.864856194,85.05204379,16,8.054790656,0.010354817,99.79263626,8,0.427145544,1
172,97.88182739,4.608031911,63.35822812,6,3.367511425,0.039534842,99.98350825,7,0.297134824,1
498,89.95738361,3.897192799,95.39974454,14,6.49918398,0.050284346,97.81052966,6,0.275957808,1
504,96.83617418,1.522068645,70.75499397,5,8.795010203,0.018668289,92.79301638,9,0.404553954,1
774,96.02704117,4.497384863,69.75077972,5,2.156340672,0.068463569,80.13941902,1,0.12515942,1
677,88.21009643,2.244117503,71.88363875,17,2.987543627,0.0418692,93.99087527,5,0.246672182,1
958,84.60168984,3.093032353,83.08808945,18,3.965118477,0.009192254,84.77199032,3,0.330293583,1
229,88.12164265,4.241460287,81.78752374,19,4.357813574,0.063703412,81.14334295,4,0.284231025,1
565,96.52434752,1.347776453,79.65655018,18,3.461630933,0.035694482,93.94368858,8,0.172655556,1
305,84.55265072,4.030295611,88.70147454,1,6.994643119,0.005232148,95.12021854,8,0.219710603,1
887,90.48872692,3.182732591,72.66150925,2,4.35215257,0.094798158,93.1886624,3,0.220080223,1
867,96.12193496,4.520037388,91.28258086,13,3.26479875,0.057119696,87.30339568,7,0.496788321,1
365,87.0695495,1.273866808,67.01286714,21,9.246609457,0.047772037,90.22008248,4,0.230478848,1
636,92.84419274,2.393070067,91.30483156,3,7.560276252,0.085913739,98.69895254,8,0.182072825,0
892,84.91263148,4.247793918,86.55240421,21,3.968469973,0.093674043,94.59221932,1,0.429054861,1
352,82.18558891,0.586542666,87.32833238,16,4.887629066,0.022032187,90.09368467,3,0.268468502,1
921,95.8876845,1.00490615,79.26213589,5,7.926284503,0.08101445,91.86898304,2,0.277545478,1
388,81.97937247,4.957543457,86.68006131,18,8.327280589,0.083107993,98.55367197,6,0.319555625,1
263,85.4276279,1.761773804,63.19188186,8,3.411489323,0.005440279,87.87565045,1,0.338275679,1
194,97.10218844,4.889944372,94.06204468,3,9.492608673,0.071194412,82.03687431,2,0.33622224,1
881,86.92938574,1.32139198,62.22188934,6,8.282175512,0.006296788,86.51652483,8,0.113799889,1
932,99.46090699,2.124924994,65.94966039,3,8.854515497,0.059467325,88.30400429,7,0.427536973,1
209,99.5946867,3.8879125,83.07158834,10,3.150870456,0.066923678,85.4592774,1,0.177941128,1
435,85.36552041,3.460002833,89.57645822,21,3.146937218,0.036705869,90.57944811,5,0.216936851,1
921,80.81956444,3.1150508,63.05006257,22,4.442950754,0.08807875,86.0971575,2,0.169371808,1
337,94.10126568,2.884546291,96.83059256,1,2.517171357,0.080051171,82.06359171,5,0.406830663,0
480,89.01973005,4.295481996,98.94430595,9,2.728538615,0.092595971,83.76137027,4,0.333463197,1
535,82.01505688,1.557268533,84.23800692,5,3.145657244,0.031488953,98.36312167,9,0.402118461,0
998,94.15045638,2.491119171,79.24973822,7,7.699437861,0.00215278,92.59191258,3,0.361359362,1
582,80.62349818,1.199535315,89.65579889,14,2.241842333,0.081146127,86.28617426,6,0.141663454,1
124,97.40393381,3.181737181,73.13429409,12,2.665958251,0.022297736,87.33835825,9,0.22059991,1
752,82.77305058,1.627449909,79.73057736,21,9.553468289,0.046715604,89.86766343,6,0.302906064,1
216,82.54623757,2.00228929,96.64604107,1,2.669253453,0.081732117,93.46260067,3,0.221978013,0
581,83.51344596,2.620628225,98.22621701,19,6.299698962,0.021613518,91.6435978,2,0.182921562,1
491,99.20532717,0.620467636,97.08276464,0,7.140585538,0.031190876,98.65396249,3,0.447924788,0
636,93.86338721,0.913720712,70.49792268,14,9.66874811,0.043907999,92.51497653,1,0.39911347,1
178,96.02743071,3.586681493,69.29876161,6,9.198421743,0.027182485,98.21583959,3,0.238088024,1
679,87.95269971,2.430364913,71.90658024,23,5.525462137,0.046132142,80.10860318,3,0.406004945,1
272,86.72625455,4.391555999,77.6524445,17,9.537312491,0.000959664,97.81118944,4,0.351015447,1
111,84.68968014,3.626024016,72.56669651,9,5.458126998,0.021218797,94.42917176,0,0.101514293,1
899,89.61296057,0.536454237,74.96851183,14,7.359349724,0.083255336,83.44386908,1,0.25210481,1
227,91.03657467,3.275205488,84.82547808,4,4.076864566,0.041348196,85.26076038,7,0.216195,1
707,92.63549687,0.921761897,90.50102708,23,7.093156207,0.063640577,90.85619998,7,0.187163449,1
